2016/01/04,19000,19080,18560,18600,2438,18600
2016/01/05,19000,19000,18490,18540,16032,18540
2016/01/06,18440,18450,18100,18240,3381,18240
2016/01/07,18180,18180,17800,17800,4107,17800
2016/01/08,17800,17950,17630,17760,3356,17760
2016/01/12,17610,17610,17230,17300,52640,17300
2016/01/13,17530,17750,17530,17710,1073,17710
2016/01/14,17260,17300,16990,17290,5983,17290
2016/01/15,17530,17600,17110,17140,3873,17140
2016/01/18,16810,17050,16750,16970,2438,16970
2016/01/19,16950,17090,16850,17030,1417,17030
2016/01/20,17070,17070,16440,16480,3076,16480
2016/01/21,16540,16790,16060,16060,1445,16060
2016/01/22,16640,17040,16520,16990,1609,16990
2016/01/25,17220,17220,16990,17120,5300,17120
2016/01/26,16860,16860,16690,16700,402,16700
2016/01/27,17080,17260,17020,17190,315,17190
2016/01/28,17100,17250,17010,17120,606,17120
2016/01/29,17120,17880,16810,17530,1211,17530
2016/02/01,17880,17890,17750,17870,696,17870
2016/02/02,17670,17890,17670,17760,1592,17760
2016/02/03,17480,17480,17120,17240,1303,17240
2016/02/04,17100,17180,16990,17100,564,17100
2016/02/05,16840,16920,16690,16860,10027,16860
2016/02/08,17240,17240,16600,17060,930,17060
2016/02/09,16380,16400,16040,16140,10948,16140
2016/02/10,16200,16200,15490,15720,4037,15720
2016/02/12,15570,15570,14910,15010,2119,15010
2016/02/15,15810,16170,15530,16080,1513,16080
2016/02/16,15910,16350,15910,16050,210,16050
2016/02/17,16130,16220,15650,15820,361,15820
2016/02/18,16320,16350,16200,16250,11235,16250
2016/02/19,16000,16040,15840,16040,1188,16040
2016/02/22,15870,16160,15840,16150,4860,16150
2016/02/23,16240,16340,16050,16050,1266,16050
2016/02/24,15870,16000,15770,15930,4026,15930
2016/02/25,15940,16200,15940,16190,2655,16190
2016/02/26,16340,16480,16190,16190,1297,16190
2016/02/29,16380,16380,16160,16180,1239,16180
2016/03/01,16040,16090,15880,16090,1545,16090
2016/03/02,16490,16800,16480,16760,1271,16760
2016/03/03,16740,16950,16740,16950,509,16950
2016/03/04,16900,17030,16900,17000,707,17000
2016/03/07,17090,17090,16930,16950,734,16950
2016/03/08,16940,16940,16600,16810,157,16810
2016/03/09,16600,16680,16550,16680,267,16680
2016/03/10,16860,16870,16760,16840,24,16840
2016/03/11,16720,17030,16620,16930,2732,16930
2016/03/14,17190,17310,17170,17240,1807,17240
2016/03/15,17290,17300,17080,17150,678,17150
2016/03/16,17000,17110,16990,16990,1236,16990
2016/03/17,17140,17230,16830,16930,1262,16930
2016/03/18,16930,16930,16660,16750,374,16750
2016/03/22,17010,17090,16860,17030,332,17030
2016/03/23,17050,17100,17020,17040,871,17040
2016/03/24,16990,16990,16900,16940,58,16940
2016/03/25,17000,17020,16980,16990,114,16990
2016/03/28,17120,17170,16990,17100,554,17100
2016/03/29,17150,17250,17150,17210,104,17210
2016/03/30,17240,17240,17000,17000,694,17000
2016/03/31,17160,17160,17140,17140,17,17140
2016/04/01,16890,16890,16280,16300,3924,16300
2016/04/04,16210,16380,16180,16220,2497,16220
2016/04/05,16230,16230,15820,15820,687,15820
2016/04/06,15880,15910,15770,15840,105,15840
2016/04/07,15880,15960,15800,15890,1965,15890
2016/04/08,15640,16130,15640,15940,41354,15940
2016/04/11,15920,15920,15670,15830,272,15830
2016/04/12,15970,16070,15970,16070,109,16070
2016/04/13,16320,16930,16320,16540,1440,16540
2016/04/14,16830,17050,16800,17010,3032,17010
2016/04/15,16900,17050,16900,16920,1207,16920
2016/04/18,16450,16510,16400,16460,659,16460
2016/04/19,16900,17030,16900,17030,7472,17030
2016/04/20,17160,17210,17030,17030,2347,17030
2016/04/21,17420,17520,17340,17480,1359,17480
2016/04/22,17370,17700,17370,17680,1477,17680
2016/04/25,17760,17770,17560,17620,1922,17620
2016/04/26,17560,17560,17350,17350,96,17350
2016/04/27,17520,17520,17380,17440,3758,17440
2016/04/28,17640,17700,16700,16780,639,16780
2016/05/02,16120,16280,16110,16280,1513,16280
2016/05/06,16360,16360,16140,16250,1263,16250
2016/05/09,16400,16400,16300,16340,85,16340
2016/05/10,16450,16700,16400,16700,72,16700
2016/05/11,16700,16790,16700,16790,16,16790
2016/05/12,16570,16740,16530,16720,15,16720
2016/05/13,16890,16910,16530,16530,628,16530
2016/05/16,16540,16790,16540,16790,40,16790
2016/05/17,16790,16790,16700,16750,14,16750
2016/05/18,16750,16900,16750,16820,670,16820
2016/05/19,16930,16930,16750,16750,93,16750
2016/05/20,16870,16870,16870,16870,2,16870
2016/05/23,16770,16820,16600,16820,68,16820
2016/05/24,16770,16770,16670,16670,24,16670
2016/05/25,16980,16980,16870,16910,870,16910
2016/05/26,17080,17080,16900,16900,175,16900
2016/05/30,17070,17190,17070,17180,352,17180
2016/05/31,17170,17400,17170,17380,18243,17380
