2016/01/04,17650,17650,17650,17650,1,17650
2016/01/05,17400,17400,17400,17400,24,17400
2016/01/06,17440,17460,17340,17340,13,17340
2016/01/07,17300,17300,17150,17150,33,17150
2016/01/08,16840,16980,16820,16870,80,16870
2016/01/12,16590,16810,16340,16340,246,16340
2016/01/13,16730,16730,16730,16730,2,16730
2016/01/14,16840,16840,16280,16280,136,16280
2016/01/15,16540,16540,16340,16340,192,16340
2016/01/18,15940,16230,15940,16160,79,16160
2016/01/19,16250,16290,16250,16290,3,16290
2016/01/20,16140,16140,15880,15880,29,15880
2016/01/21,15650,15880,15300,15300,86,15300
2016/01/22,16100,16100,15600,15950,79,15950
2016/01/25,16350,16360,16220,16280,244,16280
2016/01/26,16160,16160,16000,16000,1016,16000
2016/01/27,16430,16430,16430,16430,1,16430
2016/01/28,16510,16510,16320,16320,6,16320
2016/01/29,16570,16880,16570,16850,225,16850
2016/02/01,17110,17110,16890,17050,57,17050
2016/02/02,17130,17130,17070,17070,64,17070
2016/02/03,16560,16560,16370,16510,167,16510
2016/02/04,16550,16550,16180,16180,52,16180
2016/02/05,16140,16140,15940,15980,81,15980
2016/02/08,16000,16230,16000,16230,11,16230
2016/02/09,15580,15580,15360,15360,64,15360
2016/02/10,15490,15490,14970,14970,31,14970
2016/02/12,14970,14970,14180,14180,27,14180
2016/02/15,15300,15300,14790,15120,33,15120
2016/02/16,15180,15450,15180,15450,6,15450
2016/02/17,15180,15390,14900,15100,128,15100
2016/02/18,15500,15500,15350,15440,14,15440
2016/02/19,15160,15160,15100,15150,46,15150
2016/02/22,15000,15300,15000,15300,10,15300
2016/02/23,15290,15290,15290,15290,2,15290
2016/02/24,15210,15210,15210,15210,10,15210
2016/02/25,15160,15500,15160,15470,21,15470
2016/03/02,15860,15860,15860,15860,127,15860
2016/03/03,15770,15990,15770,15940,53,15940
2016/03/04,15930,16090,15930,16090,33,16090
2016/03/08,16000,16000,16000,16000,20,16000
2016/03/09,15650,15650,15650,15650,1,15650
2016/03/10,15890,15900,15890,15900,22,15900
2016/03/11,15930,16060,15930,15990,18,15990
2016/03/14,16320,16320,16310,16310,28,16310
2016/03/15,16210,16210,16210,16210,60,16210
2016/03/16,16140,16140,16140,16140,2,16140
2016/03/17,16380,16400,16170,16170,115,16170
2016/03/18,16230,16230,16110,16110,4,16110
2016/03/22,16080,16350,16080,16260,1332,16260
2016/03/23,16380,16400,16330,16330,49,16330
2016/03/24,16230,16230,16230,16230,60,16230
2016/03/28,16240,16350,16240,16350,15,16350
2016/03/29,16450,16670,16450,16520,107,16520
2016/03/31,16410,16410,16410,16410,15,16410
2016/04/01,16200,16200,16200,16200,20,16200
2016/04/04,15890,16070,15810,15810,67,15810
2016/04/05,15810,15810,15810,15810,1,15810
2016/04/06,15420,15500,15280,15380,23,15380
2016/04/07,15660,15660,15600,15600,8,15600
2016/04/08,15550,15550,15420,15420,4,15420
2016/04/11,15650,15660,15440,15650,4576,15650
2016/04/14,16300,16370,16300,16370,12,16370
2016/04/19,16490,16490,16490,16490,2,16490
2016/04/20,16660,16660,16470,16470,104,16470
2016/04/21,16670,16670,16670,16670,4,16670
2016/04/22,16800,16800,16670,16750,16,16750
2016/04/25,16950,16950,16720,16830,485,16830
2016/04/27,16720,16720,16720,16720,40,16720
2016/04/28,16630,16750,16220,16220,103,16220
2016/05/02,15580,15850,15580,15810,688,15810
2016/05/06,15780,15800,15780,15800,114,15800
2016/05/09,16010,16040,16010,16040,8,16040
2016/05/10,16140,16140,16140,16140,70,16140
2016/05/11,16380,16380,16380,16380,1,16380
2016/05/16,16240,16240,16240,16240,16,16240
2016/05/18,16330,16330,16330,16330,41,16330
2016/05/19,16330,16330,16330,16330,20,16330
2016/05/20,16410,16410,16410,16410,30,16410
2016/05/23,16490,16490,16490,16490,1,16490
2016/05/25,16490,16570,16490,16520,104,16520
2016/05/26,16520,16520,16520,16520,2,16520
2016/05/27,16560,16560,16510,16510,14,16510
2016/05/30,16580,16670,16580,16670,27,16670
2016/05/31,16700,16810,16700,16810,70,16810
